accel_chest_x,accel_chest_y,accel_chest_z,ecg_1,ecg_2,accel_ankle_x,accel_ankle_y,accel_ankle_z,gyro_ankle_x,gyro_ankle_y,gyro_ankle_z,magnet_ankle_x,magnet_ankle_y,magnet_ankle_z,accel_arm_x,accel_arm_y,accel_arm_z,gyro_arm_x,gyro_arm_y,gyro_arm_z,magnet_arm_x,magnet_arm_y,magnet_arm_z,actividad
-9.8004,0.12064,0.35823,0.012559,-0.016745,2.6665,-9.3946,1.1298,-0.1744,-0.97186,-0.40864,-0.34368,0.73738,-0.5777,-1.5613,-9.0428,2.7249,-0.46471,-0.93224,-0.15733,0.53488,-0.37179,-0.3466,0
-10.051,0.038656,0.22453,0.0041863,-0.0041863,2.7161,-9.316,1.0718,-0.1744,-0.97186,-0.40864,0.19377,0.54852,-0.44226,-1.7579,-8.9841,2.5925,-0.46471,-0.93224,-0.15733,0.34996,-0.91078,0.016107,0
-9.7682,0.026769,-0.32391,-0.64887,-0.18001,2.7054,-9.1965,1.1401,-0.1744,-0.97186,-0.40864,0.1935,-0.36891,-0.43308,-1.5819,-9.0425,2.7458,-0.46471,-0.93224,-0.15733,0.53495,-0.36457,0.37536,0
-9.6918,-0.25935,0.081921,0.80377,0.092098,2.7496,-9.4431,1.2324,-0.19666,-0.9925,-0.40864,0.19372,0.36504,-0.44043,-1.6995,-9.0135,2.6535,-0.46275,-0.96099,-0.14871,0.17959,0.0054597,0.72556,0
-9.6615,0.2446,0.22201,-0.1214,-0.14652,2.6767,-9.3246,1.2064,-0.19666,-0.9925,-0.40864,0.013325,1.1008,-0.44417,-1.8383,-9.1434,2.6574,-0.46275,-0.96099,-0.14871,0.35903,-0.0035182,0.0072158,0
-9.7718,0.20692,-0.16032,0.012559,-0.0041863,2.7598,-9.2732,1.3973,-0.19666,-0.9925,-0.40864,-0.15873,0.73553,-0.72568,-1.464,-9.2146,2.5393,-0.46275,-0.96099,-0.14871,0.5331,-0.54963,0.016158,0
-9.7566,-0.048912,0.18507,-0.025118,-0.016745,2.5556,-9.4232,1.2419,-0.19666,-0.9925,-0.40864,0.37439,0.54671,-0.44586,-1.6149,-9.2442,2.5795,-0.46275,-0.96099,-0.14871,0.17048,-0.90541,0.37347,0
-9.8281,-0.0075759,0.020371,-0.041863,-0.041863,2.8386,-9.236,1.1499,-0.18738,-0.97561,-0.41061,0.37877,0.73016,-0.59208,-1.446,-9.2339,2.6112,-0.46078,-0.94661,-0.15302,0.53677,-0.18312,0.37358,0
-9.7989,0.043807,-0.038163,-0.03349,-0.025118,2.8088,-9.3052,1.167,-0.18738,-0.97561,-0.41061,0.38321,1.0971,-0.74014,-1.4814,-9.0327,2.7254,-0.46078,-0.94661,-0.15302,0.35718,-0.18858,-0.35198,0
-9.7784,0.029187,0.43421,-0.016745,-0.020931,2.5647,-9.3044,1.2479,-0.18738,-0.97561,-0.41061,0.74,0.72654,-0.59927,-1.6033,-9.1717,2.8331,-0.46078,-0.94661,-0.15302,0.174,-0.55333,-0.71301,0
-9.6344,-0.097835,0.14909,-0.016745,-0.020931,2.913,-9.4931,1.1899,-0.20223,-0.96811,-0.42633,0.74411,-0.0074411,-0.73631,-1.8316,-9.0726,2.7443,-0.44902,-0.94661,-0.1444,0.5367,-0.19034,-0.34837,0
-9.8083,0.010282,0.27461,-0.012559,-0.029304,2.7563,-9.1467,1.1744,-0.20223,-0.96811,-0.42633,0.55933,0.54487,-0.59384,-1.7397,-9.1529,2.709,-0.44902,-0.94661,-0.1444,0.17414,-0.5389,0.73089,0
-9.7476,0.0086794,0.49552,-0.046049,-0.07954,2.5546,-9.4042,1.1595,-0.20223,-0.96811,-0.42633,0.37872,0.54667,-0.59024,-1.701,-9.2023,2.7691,-0.44902,-0.94661,-0.1444,0.71625,-0.18849,0.01621,0
-9.8392,0.041196,0.18265,-0.075353,-0.11722,2.6672,-9.4239,1.1701,-0.20223,-0.96811,-0.42633,0.38722,-0.0038722,-0.87351,-1.5483,-9.3029,2.7119,-0.44902,-0.94661,-0.1444,0.5457,0.7097,-1.0792,0
-9.9979,0.40103,0.40451,-0.10047,-0.16327,2.6884,-9.3531,1.3196,-0.18738,-0.96435,-0.41847,1.8322,0.16516,-0.9041,-1.5888,-9.1831,2.6867,-0.46471,-0.95277,-0.13578,0.36252,0.34495,-1.4402,0
-9.6788,0.10251,0.27238,-0.12559,-0.20513,2.8307,-9.4436,1.1811,-0.18738,-0.96435,-0.41847,1.8322,0.34865,-0.90593,-1.8215,-8.9729,2.7076,-0.46471,-0.95277,-0.13578,0.36437,0.53001,-1.081,0
-9.7861,-0.089364,0.16038,-0.11722,-0.20094,2.8496,-9.3552,1.1128,-0.18738,-0.96435,-0.41847,1.286,-0.01286,-0.74709,-1.714,-9.0817,2.8272,-0.46471,-0.95277,-0.13578,0.36074,0.16711,-1.0775,0
-9.6572,0.032711,0.20294,-0.046049,-0.10884,2.6542,-9.2367,1.0855,-0.19481,-0.95685,-0.42436,1.1011,0.17248,-0.60095,-1.664,-9.0817,2.8272,-0.46863,-0.94251,-0.14655,-0.18329,-0.37558,-1.444,0
-9.7543,-0.162,0.38542,-0.0041863,-0.037677,2.7885,-9.295,1.1881,-0.19481,-0.95685,-0.42436,0.74022,1.4605,-0.60661,-1.6253,-9.1345,2.5537,-0.46863,-0.94251,-0.14655,0.0017423,0.17423,-0.72373,0
-9.7085,0.072567,0.20653,0.029304,0.0041863,2.6437,-9.187,1.0983,-0.19481,-0.95685,-0.42436,0.55972,1.8293,-0.60669,-1.58,-9.2624,2.7556,-0.46863,-0.94251,-0.14655,0.18489,0.53538,-0.72368,0
-9.7808,0.15058,0.41355,0.054422,0.025118,2.5979,-9.4118,1.3991,-0.19481,-0.95685,-0.42436,0.7485,0.176,-0.88253,-1.679,-9.3824,2.76,-0.46863,-0.94251,-0.14655,0.36447,0.54084,0.0018811,0
-9.7994,0.071553,0.21697,0.050235,0.050235,2.6256,-9.1947,1.3269,-0.18924,-0.98499,-0.41257,2.3822,-1.4917,-1.1871,-1.7626,-9.1719,2.8122,-0.46078,-0.95277,-0.15086,0.5458,0.72053,0.0037108,0
-9.7794,0.079111,0.49133,0.071167,0.054422,2.6551,-9.2358,1.1689,-0.18924,-0.98499,-0.41257,2.0083,-0.20357,-0.75963,-1.6677,-9.2998,3.0246,-0.46078,-0.95277,-0.15086,0.5421,0.35041,-0.71468,0
-9.7921,0.21228,0.29279,0.062794,0.050235,2.7797,-9.2936,1.334,-0.18924,-0.98499,-0.41257,1.2945,-0.37992,-1.0322,-1.4478,-9.2134,2.6643,-0.46078,-0.95277,-0.15086,0.72169,0.35587,0.010875,0
-9.9572,-0.12187,0.21008,0.07954,0.046049,2.7879,-9.2757,1.1474,-0.19481,-0.9606,-0.42043,1.29,-0.93033,-0.8823,-1.7043,-9.0816,2.8376,-0.45098,-0.94251,-0.16164,1.0807,0.35235,0.018091,0
-9.8218,0.18097,0.36366,0.071167,0.037677,2.7389,-9.3737,1.2462,-0.19481,-0.9606,-0.42043,0.92933,0.90814,-0.89347,-1.6802,-9.2225,2.7472,-0.45098,-0.94251,-0.16164,0.89388,-0.37892,-0.70035,0
-9.8174,-0.038481,0.091274,0.058608,0.016745,2.4894,-9.718,1.4661,-0.19481,-0.9606,-0.42043,2.9234,-3.699,-1.1759,-1.6048,-9.0416,2.8396,-0.45098,-0.94251,-0.16164,1.2584,0.16914,0.023477,0
-9.7588,0.060185,0.38436,0.020931,0.020931,2.8488,-9.1559,1.2374,-0.18924,-0.96248,-0.40079,3.4651,-4.0713,-1.183,-1.6726,-9.1221,2.7939,-0.45098,-0.94251,-0.16164,0.89758,-0.0087954,0.01804,0
-9.6877,0.04313,0.14072,0.025118,-0.0083726,3.0022,-9.2356,1.1932,-0.18924,-0.96248,-0.40079,2.3822,-1.4917,-1.1871,-1.5112,-9.3019,2.8057,-0.46667,-0.96099,-0.16379,1.2584,0.16914,0.023477,0
-9.8931,0.21201,0.21908,0.029304,-0.0041863,2.6154,-9.2947,1.2281,-0.18924,-0.96248,-0.40079,1.1225,-0.56168,-1.3155,-1.635,-9.2409,2.913,-0.46667,-0.96099,-0.16379,1.0826,0.53741,0.37729,0
-9.678,0.059204,0.56322,0.03349,0.0,2.7,-9.4917,1.3232,-0.18924,-0.96248,-0.40079,1.3033,0.17045,-1.3265,-1.4353,-9.264,2.5993,-0.46667,-0.96099,-0.16379,0.90295,0.52834,-0.70925,0
-9.5568,0.061887,0.4161,0.025118,-0.0041863,2.5483,-9.3604,1.5887,-0.18924,-0.99437,-0.389,1.2986,-1.1139,-1.1692,-1.6421,-9.1123,2.7736,-0.46275,-0.95072,-0.14655,0.90661,0.89486,-0.35183,0
-10.028,0.40839,0.64728,0.012559,-0.020931,3.0352,-9.3632,1.3018,-0.18924,-0.99437,-0.389,1.6765,-3.3195,-1.7319,-1.6723,-9.1222,2.7835,-0.46275,-0.95072,-0.14655,0.54392,0.53186,-0.71646,0
-9.8,0.10056,0.34589,0.0083726,-0.037677,2.7067,-9.5352,0.93572,-0.18924,-0.99437,-0.389,1.4973,1.2694,-1.7742,-1.6222,-9.0723,2.7651,-0.46275,-0.95072,-0.14655,0.36262,0.35578,-0.35732,0
-9.657,0.021255,0.33876,0.0041863,-0.046049,2.5136,-9.4844,1.0613,-0.20037,-0.96811,-0.39293,1.3037,1.4549,-1.3393,-1.7592,-9.1431,2.6887,-0.46275,-0.95072,-0.14655,0.36259,0.35217,-0.71829,0
-9.7746,0.34376,0.2941,-0.0083726,-0.054422,2.6252,-9.2951,1.1865,-0.20037,-0.96811,-0.39293,1.2942,-1.4808,-1.0212,-1.5436,-8.9224,2.7622,-0.46471,-0.94456,-0.14655,0.18122,0.16887,-1.0811,0
-9.8214,0.15943,0.49856,0.025118,0.012559,2.6471,-9.4236,1.2011,-0.20037,-0.96811,-0.39293,1.2938,-2.5817,-1.0102,-1.6439,-8.9821,2.7905,-0.46471,-0.94456,-0.14655,0.18122,0.16887,-1.0811,0
-9.7782,0.022252,0.11779,0.20094,0.11303,2.9733,-9.464,1.1295,-0.20037,-0.96811,-0.39293,1.1177,-2.0295,-1.1565,-1.6602,-8.9733,2.6659,-0.46471,-0.94456,-0.14655,-0.17959,-0.0054597,-0.72556,0
-9.7103,0.16075,0.47763,0.12977,0.046049,3.0961,-9.2936,1.3371,-0.19109,-0.96998,-0.40275,1.4628,1.8202,-0.62466,-1.667,-9.0641,2.5885,-0.46471,-0.95893,-0.15302,-0.90128,-0.36133,-0.73643,0
-9.5475,0.10266,0.38819,0.046049,-0.012559,2.7273,-9.345,1.1434,-0.19109,-0.96998,-0.40275,1.4717,2.7376,-0.92261,-1.7723,-9.0956,2.4411,-0.46471,-0.95893,-0.15302,-1.2621,-0.53926,-0.74187,0
-9.4187,0.22568,0.3361,0.0,-0.054422,2.7755,-8.9879,1.2138,-0.19109,-0.96998,-0.40275,1.2775,0.53768,-0.46383,-1.7069,-9.0741,2.588,-0.46471,-0.95893,-0.15302,-1.2585,-0.17636,-0.74543,0
-9.6849,-0.09876,0.19111,-0.087912,-0.087912,2.7396,-9.3529,1.341,-0.18738,-0.97749,-0.389,1.0922,-0.56138,-0.30483,-1.2684,-8.9939,2.6128,-0.46471,-0.95893,-0.15302,-1.6103,0.55297,-0.75976,0
-9.6313,0.25394,0.32812,-0.6405,-0.41863,2.873,-9.3322,1.4371,-0.18738,-0.97749,-0.389,1.1017,2.3743,-0.62298,-1.4289,-9.0635,2.651,-0.46078,-0.94661,-0.14871,-1.7843,1.1027,-0.40772,0
-9.3467,0.16533,0.3833,1.0424,0.2135,3.0454,-9.2933,1.3679,-0.18738,-0.97749,-0.389,1.283,4.5743,-0.6486,-1.5949,-9.2442,2.5795,-0.46078,-0.94661,-0.14871,-2.3229,1.1044,-0.77952,0
-9.3904,-0.17771,0.2998,-0.29723,-0.28885,2.6167,-9.2834,1.3641,-0.18738,-0.97749,-0.389,0.93021,3.8439,-0.92284,-1.8879,-9.1236,2.6376,-0.46078,-0.94661,-0.14871,-2.506,0.74683,-0.4186,0
-9.4561,0.078033,-0.087714,-0.03349,-0.071167,2.8219,-9.2622,1.5026,-0.18738,-0.97749,-0.389,1.4793,-0.74874,-1.1765,-1.4899,-9.113,2.7006,-0.45882,-0.95483,-0.15948,-2.691,0.20423,-0.41687,0
-9.2588,-0.19332,-0.027925,-0.037677,-0.092098,2.9341,-9.3923,1.3618,-0.18738,-0.97749,-0.389,1.8413,1.633,-1.2076,-1.6469,-9.1239,2.6063,-0.45882,-0.95483,-0.15948,-2.6928,0.022777,-0.41509,0
-9.3145,0.067779,0.069258,-0.012559,-0.066981,2.8528,-9.2119,1.5783,-0.18738,-0.97749,-0.389,2.2105,-0.57256,-1.4815,-1.5901,-9.2558,2.4226,-0.45882,-0.95483,-0.15948,-2.3264,0.75229,0.30696,0
-9.2053,0.1617,-0.12229,-0.025118,-0.071167,2.9119,-9.3041,1.2722,-0.17069,-0.97749,-0.39489,2.2055,-2.9578,-1.3132,-1.5029,-9.2349,2.507,-0.45882,-0.95483,-0.15948,-2.8632,0.93541,-0.066618,0
-9.0196,-0.030299,0.070957,-0.0083726,-0.054422,3.1045,-9.3354,1.1164,-0.17069,-0.97749,-0.39489,2.5584,-1.677,-1.0445,-1.5122,-9.3182,2.1799,-0.46078,-0.95688,-0.16595,-3.5739,1.6755,0.63379,0
-8.9238,0.232,0.19983,0.0041863,-0.062794,2.9732,-9.394,1.1954,-0.17069,-0.97749,-0.39489,2.9032,1.2554,-0.50352,-1.4183,-9.4391,2.0905,-0.46078,-0.95688,-0.16595,-3.7442,2.5953,1.7042,0
-8.8304,0.10573,-0.21154,0.0041863,-0.087912,2.728,-9.3743,1.1836,-0.17069,-0.97561,-0.38703,3.6037,0.14745,0.21505,-1.3625,-9.5108,1.9203,-0.46078,-0.95688,-0.16595,-4.9882,3.8742,1.3055,0
-9.3481,0.23448,0.53689,0.029304,-0.10047,2.8396,-9.315,1.1772,-0.17069,-0.97561,-0.38703,4.3127,-1.3275,0.64852,-1.3842,-9.3906,1.9367,-0.46667,-0.9384,-0.17672,-5.5248,4.0681,2.0149,0
-9.8279,-0.017035,-0.043638,-0.029304,-0.15489,2.7795,-9.2739,1.3245,-0.17069,-0.97561,-0.38703,5.2116,-0.78606,0.76943,-1.3557,-9.1476,2.2405,-0.46667,-0.9384,-0.17672,-6.4369,2.6289,2.372,0
-9.7352,-0.10662,-0.08328,-0.062794,-0.18838,2.585,-9.3145,1.2268,-0.17069,-0.97561,-0.38703,6.6518,-1.9014,0.89608,-1.6742,-9.0883,2.1706,-0.46667,-0.9384,-0.17672,-8.9756,0.106,1.6245,0
-9.7169,-0.015925,-0.043539,-0.092098,-0.2135,2.679,-9.3922,1.3697,-0.18738,-0.98874,-0.37132,7.7312,-1.9122,1.0189,-1.4905,-9.0895,2.0455,-0.46667,-0.9384,-0.17672,-10.591,0.111,0.50908,0
-10.033,0.1427,-0.060841,-0.071167,-0.16745,2.6801,-9.3012,1.5617,-0.18738,-0.98874,-0.37132,8.8282,-0.63874,0.55132,-1.548,-8.8711,1.8898,-0.46667,-0.93224,-0.20259,-12.749,-0.23079,0.46935,0
-9.6948,-0.11052,-0.66258,-0.0041863,-0.066981,2.8613,-9.1937,1.4231,-0.18738,-0.98874,-0.37132,9.1896,-0.27538,0.54046,-1.584,-8.9688,2.1245,-0.46667,-0.93224,-0.20259,-15.623,-0.39493,-0.66953,0
-9.3215,-0.084508,-0.87076,0.046049,0.025118,2.7526,-9.3101,1.6662,-0.18924,-0.99625,-0.3556,9.1808,-0.64227,0.83291,-1.805,-9.1047,2.5344,-0.46667,-0.93224,-0.20259,-17.069,-1.3134,-3.2163,0
-9.3169,-0.31668,-0.88113,0.07954,0.066981,2.9534,-8.9533,1.6965,-0.18924,-0.99625,-0.3556,8.9917,0.093569,1.1179,-1.7698,-9.1762,2.3849,-0.46863,-0.90554,-0.23922,-17.976,-2.2407,-6.1133,0
-9.3854,-0.42648,-1.0805,0.075353,0.083726,2.9577,-9.1491,1.9263,-0.18924,-0.99625,-0.3556,7.9078,-0.81302,1.1487,-1.7646,-9.3008,1.9204,-0.46863,-0.90554,-0.23922,-18.165,-3.1679,-8.2739,0
-9.7595,-0.40856,-1.2262,0.083726,0.096285,2.9886,-9.1287,1.9797,-0.18924,-0.99625,-0.3556,7.0046,-1.171,1.1703,-1.8057,-9.121,1.8981,-0.46863,-0.90554,-0.23922,-17.452,-3.7193,-8.2541,0
-9.7681,-0.48434,-1.7383,0.07954,0.11303,2.7719,-9.0512,1.8147,-0.20594,-0.99812,-0.33399,6.8159,0.66579,1.4443,-1.7083,-9.0604,1.9636,-0.46863,-0.90554,-0.23922,-17.45,-3.5234,-6.812,0
-9.8917,-0.36594,-1.5803,0.058608,0.096285,2.5283,-9.1099,1.8823,-0.20594,-0.99812,-0.33399,7.0013,2.3153,1.2798,-1.7733,-9.361,1.8965,-0.46863,-0.90144,-0.26078,-16.913,-3.6885,-4.6335,0
-9.8085,-0.48569,-1.6437,0.071167,0.096285,2.5203,-9.3277,1.8817,-0.20594,-0.99812,-0.33399,7.0099,1.9482,0.99472,-1.9112,-9.4913,1.8692,-0.46863,-0.90144,-0.26078,-16.918,-4.2328,-4.6282,0
-9.7863,-0.079476,-1.8387,0.062794,0.075353,2.8772,-8.9979,2.1935,-0.20965,-0.98499,-0.32024,6.2835,3.4234,1.1388,-1.5809,-9.5446,1.5436,-0.46863,-0.90144,-0.26078,-16.351,-1.3276,-3.9238,0
-9.205,-0.35614,-1.8742,0.058608,0.066981,2.7871,-9.0562,2.3042,-0.20965,-0.98499,-0.32024,5.5572,5.082,1.281,-1.5528,-9.7565,1.3455,-0.47843,-0.8768,-0.30172,-15.6,1.9387,-3.2195,0
-9.1408,-0.031817,-1.9187,0.054422,0.058608,2.4998,-8.9377,2.2656,-0.20965,-0.98499,-0.32024,4.8306,5.6398,1.4343,-1.6094,-9.6746,1.5371,-0.47843,-0.8768,-0.30172,-15.219,4.1054,-3.9555,0
-8.934,-0.26807,-2.3294,0.041863,0.041863,2.3492,-9.1753,2.2731,-0.19852,-1.0075,-0.31434,4.2882,3.6268,1.4653,-1.8586,-9.336,1.3978,-0.47843,-0.8768,-0.30172,-13.781,4.2908,-2.1236,0
-9.2985,-0.22818,-2.6416,0.071167,0.071167,2.5641,-9.3047,2.2062,-0.19852,-1.0075,-0.31434,4.1022,0.14246,1.6481,-1.9939,-9.6067,1.3322,-0.47843,-0.8768,-0.30172,-12.158,5.0188,-0.29335,0
-9.8495,-0.45655,-2.5779,0.07954,0.075353,2.2734,-9.0097,1.9993,-0.19852,-1.0075,-0.31434,5.0057,1.6013,1.6155,-2.0608,-9.2489,1.1105,-0.46078,-0.84805,-0.32543,-11.813,3.5745,0.81102,0
-9.6841,-0.64528,-2.7318,0.071167,0.058608,1.9513,-9.2652,2.1917,-0.19852,-1.0075,-0.31434,6.2863,-1.8977,1.0477,-1.7274,-9.4693,1.0682,-0.46078,-0.84805,-0.32543,-11.636,3.4094,2.6213,0
-9.7865,-0.57345,-2.9463,0.071167,0.050235,2.6873,-9.3239,2.2586,-0.2115,-1.0038,-0.29273,6.6592,-6.3051,0.65137,-2.1993,-9.4388,1.1218,-0.46078,-0.84805,-0.32543,-12.011,1.7798,2.6301,0
-9.5164,-0.44093,-2.7976,0.083726,0.058608,2.4915,-9.0858,2.3102,-0.2115,-1.0038,-0.29273,6.4884,-2.2667,0.3258,-1.9797,-9.917,1.2958,-0.46078,-0.82957,-0.37284,-11.708,-3.856,1.9705,0
-9.5279,-0.37082,-2.7492,0.062794,0.062794,2.6679,-9.1229,2.5601,-0.2115,-1.0038,-0.29273,6.1361,-1.5293,0.036871,-1.728,-9.7681,1.1887,-0.46078,-0.82957,-0.37284,-10.671,-7.8693,0.9483,0
-9.395,-0.44959,-2.8194,0.10047,0.11722,2.7178,-8.984,2.5884,-0.22263,-1.0,-0.27505,5.2285,-2.2541,0.20657,-1.7886,-9.9008,0.92163,-0.46078,-0.82957,-0.37284,-9.6067,-9.1464,1.3434,0
-9.3655,-0.40967,-2.7421,0.22606,0.17582,2.8488,-9.0456,2.3679,-0.22263,-1.0,-0.27505,4.1449,-1.8763,0.22447,-1.7254,-9.9949,0.51067,-0.46078,-0.82957,-0.37284,-7.9765,-7.6998,2.4445,0
-9.5104,-0.7432,-2.8669,0.2428,0.16745,2.6068,-9.2728,2.427,-0.22263,-1.0,-0.27505,3.7968,-1.5059,-0.20518,-1.4785,-9.6948,0.51526,-0.47059,-0.81314,-0.36422,-5.4322,-4.6253,3.9087,0
-9.3864,-0.88115,-3.0898,0.13815,0.092098,2.3397,-9.2345,2.2908,-0.22263,-1.0,-0.27505,3.6158,-2.7885,-0.18873,-1.6588,-9.7479,0.21052,-0.47059,-0.81314,-0.36422,-4.8883,-4.0862,3.9142,0
-9.6046,-0.58004,-3.1154,0.050235,-0.012559,2.4219,-9.1839,2.3984,-0.23191,-1.0056,-0.27308,3.9768,-3.3425,-0.19041,-1.5635,-9.7796,0.042271,-0.47059,-0.81314,-0.36422,-5.075,-4.8103,3.9177,0
-9.8522,-0.82441,-3.1689,0.0041863,-0.025118,2.586,-9.0632,2.5935,-0.23191,-1.0056,-0.27308,3.6286,-3.339,-0.61638,-1.4154,-10.018,0.18659,-0.48824,-0.80287,-0.36207,-4.8957,-4.8265,2.4774,0
-9.3133,-0.4965,-3.0973,-0.5191,-0.10466,2.6875,-9.0236,2.5861,-0.23191,-1.0056,-0.27308,3.0826,-2.7831,-0.46672,-1.4978,-9.9509,-0.091296,-0.48824,-0.80287,-0.36207,-4.1686,-3.9334,1.761,0
-9.2729,-0.49789,-2.9185,0.67818,-0.0083726,2.5342,-8.8939,2.6848,-0.23006,-1.0038,-0.26523,2.365,-0.94108,-0.61509,-1.3487,-9.8675,0.24621,-0.48824,-0.80287,-0.36207,-3.8023,-3.2148,1.4001,0
-9.3741,-0.99077,-3.226,-0.075353,-0.10466,2.5225,-9.0954,2.3413,-0.23006,-1.0038,-0.26523,1.462,-0.74857,-0.59896,-1.3309,-9.8967,0.32808,-0.48824,-0.80287,-0.36207,-3.6265,-3.583,1.0463,0
-9.4859,-0.95688,-3.6966,0.012559,-0.03349,2.5444,-9.0839,2.4983,-0.23006,-1.0038,-0.26523,1.2806,-3.3156,-0.56966,-1.416,-9.8884,0.16183,-0.5,-0.79055,-0.36207,-3.0735,-2.1403,0.68196,0
-9.5606,-0.75947,-3.3105,0.0,-0.020931,2.4034,-9.262,2.5088,-0.23006,-1.0038,-0.26523,1.1001,-3.1303,-0.5679,-1.1079,-9.8313,-0.12698,-0.5,-0.79055,-0.36207,-2.7198,-2.6846,1.0555,0
-9.555,-0.53088,-2.932,0.0083726,-0.012559,2.2993,-9.0842,2.475,-0.23933,-0.9925,-0.27505,1.2806,-3.499,-0.56782,-1.5119,-9.81,-0.00091713,-0.5,-0.79055,-0.36207,-2.341,-0.71016,-0.76174,0
-9.1572,-0.72369,-3.4546,-0.0083726,0.0041863,2.5973,-9.232,2.5435,-0.23933,-0.9925,-0.27505,0.92817,-2.9451,-0.85491,-1.251,-10.02,0.040687,-0.50588,-0.77823,-0.36638,-2.5243,-1.0857,-2.2057,0
-8.7362,-0.56475,-2.7666,0.041863,0.025118,2.8378,-9.0465,2.2844,-0.23933,-0.9925,-0.27505,0.20622,-1.2865,-0.85706,-1.4441,-9.9654,0.46006,-0.50588,-0.77823,-0.36638,-1.6142,0.16119,-3.644,0
-9.0859,-0.75725,-3.0576,0.066981,0.029304,2.5325,-8.9156,2.4962,-0.23933,-0.98874,-0.25933,0.37461,1.2807,-0.4532,-1.5002,-9.578,0.19818,-0.50588,-0.77823,-0.36638,-0.70579,1.2339,-4.3586,0
-9.1526,-0.45116,-3.4301,0.050235,0.0,2.5026,-9.0949,2.3932,-0.23933,-0.98874,-0.25933,0.18884,-1.4698,-0.27768,-1.5531,-9.5106,-0.058863,-0.50588,-0.77823,-0.36638,-0.34117,1.7892,-2.9128,0
-9.635,-0.57162,-2.9778,0.066981,0.0083726,2.6341,-9.0961,2.2695,-0.23933,-0.98874,-0.25933,0.1799,-2.3871,0.020273,-1.5116,-9.5377,0.23145,-0.49412,-0.78234,-0.375,-0.33751,2.1557,-2.5554,0
-9.0891,-0.59539,-3.0852,0.037677,-0.03349,2.3881,-8.8772,2.3821,-0.23562,-1.0038,-0.24951,0.18917,-0.36886,-0.28869,-1.7263,-9.5062,0.37886,-0.49412,-0.78234,-0.375,-0.70736,1.0777,-1.83,0
-9.2698,-0.65039,-2.8164,0.016745,-0.062794,2.5636,-9.1351,2.3293,-0.23562,-1.0038,-0.24951,0.38294,0.17966,-0.73096,-1.9404,-9.6976,0.24429,-0.49412,-0.78234,-0.375,-1.0791,-0.18894,-1.8247,0
-9.1655,-0.81723,-3.1999,0.016745,-0.07954,2.6434,-9.107,2.1753,-0.23562,-1.0038,-0.24951,0.55966,1.6458,-0.60485,-1.628,-9.6286,0.14357,-0.49804,-0.79261,-0.38578,-0.72732,-0.91827,-1.8104,0
-8.8124,-0.79562,-2.9874,0.0041863,-0.087912,2.6663,-9.0145,2.5134,-0.23562,-1.0038,-0.24951,1.1017,2.1908,-0.62114,-1.5758,-9.307,0.29506,-0.49804,-0.79261,-0.38578,-0.3627,-0.363,-0.36463,0
-9.1091,-0.60516,-3.1387,0.054422,0.0041863,2.2985,-8.9749,2.5117,-0.23933,-1.0113,-0.24754,1.1013,0.90642,-0.60829,-1.5525,-9.5075,0.25379,-0.49804,-0.79261,-0.38578,-0.36262,-0.35578,0.35732,0
-9.2398,-0.63674,-3.1415,0.11303,0.096285,2.5925,-8.8868,2.4045,-0.23933,-1.0113,-0.24754,1.4575,-1.299,-0.44906,-1.3408,-9.7971,0.2914,-0.49804,-0.79261,-0.38578,-0.36636,-0.72951,-0.72205,0
-9.2048,-0.36359,-3.1485,0.13396,0.10884,2.8226,-9.2412,2.6078,-0.23933,-1.0113,-0.24754,1.0919,-1.4788,-0.29565,-1.5756,-9.729,0.096882,-0.49804,-0.79261,-0.38578,0.17044,-0.90902,0.012499,0
-9.055,-0.78669,-3.1129,0.12977,0.11303,2.6141,-9.0557,2.3546,-0.23191,-1.0281,-0.25344,0.91206,1.0918,-0.31776,-1.5174,-9.4892,0.077622,-0.49804,-0.79261,-0.38578,0.71251,-0.56222,-1.0632,0
-8.8665,-0.61398,-3.0237,0.12977,0.10047,2.5331,-8.935,2.5369,-0.23191,-1.0281,-0.25344,0.37044,1.8312,-0.31432,-1.409,-9.4588,0.12081,-0.49804,-0.79261,-0.38578,0.71607,-0.20654,-1.7887,0
-9.1039,-0.86466,-3.4462,0.13815,0.10466,2.5955,-9.1738,2.4214,-0.23191,-1.0281,-0.25344,0.18972,1.466,-0.30705,-1.5378,-9.7815,-0.14532,-0.50196,-0.79261,-0.38793,0.89751,-0.016014,-0.70391,0
-9.3403,-0.66045,-2.891,0.1214,0.10466,2.3997,-9.0358,2.3639,-0.23191,-1.0281,-0.25344,0.18505,0.36512,-0.15165,-1.6045,-9.6895,0.046773,-0.50196,-0.79261,-0.38793,0.53307,-0.55324,-0.34482,0
-9.5614,-0.71964,-3.2542,0.10884,0.096285,2.4415,-9.1548,2.3375,-0.2449,-1.0,-0.24558,0.36556,-0.0036556,-0.15157,-1.4373,-9.6089,0.11331,-0.50196,-0.79261,-0.38793,0.7218,0.3667,1.0938,0
-9.4083,-0.79905,-3.2403,0.11722,0.07954,2.6566,-9.124,2.4558,-0.2449,-1.0,-0.24558,0.18933,0.18159,-0.2942,-1.6478,-9.6785,0.15149,-0.49608,-0.7885,-0.38362,0.19044,1.0906,0.35391,0
